link,org_type,dt,overdue_amount,loan_amount,should_repay_amount,amount,balance,review_y,review_n,cnt,unique_num
07,02,20200101,,171000.0,86737580688.1335,1993233.2999999993,813210046.529999,0,0,99760393,24307371
07,07,20200501,,6368500.0,6389656695.300004,955353.72,2234841.74,0,0,10776114,4180046
07,19,20190701,,8300.0,488727426237.07074,849493239864.5,896880565671251.2,0,0,92109026,51313820
,05,20200101,,,,,0.0,0,0,619611,508959
,18,20190701,,,,,0.0,0,0,25846974,9435492
,2,20200501,,,,,0.0,0,0,73570836,40255657
03,,20200201,,,,,0.0,9953220,4023011,13976231,9035032
05,,20200101,,,,,772547037931.8672,0,0,37542682,19098771
01,01,20190601,,,,,0.0,0,0,63,56
,3,20191201,,,,,0.0,0,0,179,78
03,07,20191101,,,,,0.0,7446293,532705,7978998,3411719
04,09,20190601,,2268355090.9000006,,,1251671.06,0,0,1013281,474417
05,09,20190701,,,,,1557493.1400000001,0,0,2083970,1012593
05,19,20190701,,,,,358220260443.0301,0,0,7030019,4831944
05,19,20200301,,,,,259459533226.07016,0,0,49088488,39154219
06,24,20200401,40612002140.35005,,,,62357172599.867294,0,0,592244,198856
06,26,20200401,587671905.3199996,,,,0.0,0,0,115248,37039
07,21,20190601,,0.0,117979029282.90027,676172369366.2529,45634311272.22305,0,0,100811101,32260059
07,25,20191201,,,1059722211.0699995,31200.0,3331147.7099999995,0,0,10786,4290
,22,20190601,,,,,0.0,0,0,4267235,2735694
,26,20201001,,,,,0.0,0,0,175079,122675
06,3,20190901,0.0,,,,0.0,0,0,47,19
03,18,20190901,,,,,0.0,3651467,934499,4585966,3408945
02,09,20190801,,,,,0.0,0,0,6943995,2836794
02,22,20200301,,,,,0.0,0,0,336016,178924
03,01,20200701,,,,,0.0,10416,10111,20527,10036
05,06,20200501,,,,,1449852.24,0,0,118087,34409
06,16,20200601,8844851991.300766,,,,0.0,0,0,805708,608160
06,21,20190601,45498289265.0119,,,,1438597639.57,0,0,6596832,1707016
06,21,20191201,10518692276.818811,,,,19632060.729999997,0,0,3608784,1961689
,99,20191101,,,,,0.0,0,0,71723659,38740864
07,08,20191001,,,4932899111.70001,0.0,31573.38,0,0,3189097,1630734
01,21,20200101,,,,,0.0,0,0,73,68
,23,20191001,,,,,0.0,0,0,301,81
03,20,20200901,,,,,0.0,0,20,20,16
07,23,20200201,,,0.0,0.0,0.0,0,0,3,3
02,28,20200401,,,,,0.0,0,0,6,5
03,3,20190701,,,,,0.0,2,0,2,1
06,21,20190501,24436118872.104706,,,,4675032017.6,0,0,4535313,1412213
07,05,20190601,,358400.0,1357591713.1999996,1620909.459999999,356023442183.0,0,0,1259390,654690
01,07,20200501,,,,,0.0,0,0,377531,342374
01,24,20190501,,,,,0.0,0,0,12500,12459
03,17,20200501,,,,,0.0,11250950,4645160,15896110,12041415
03,24,20201001,,,,0.0,0.0,3489,1731,5220,4609
04,19,20200501,,63468198662.05999,,,128417060459.32008,0,0,1492092,1273854
06,06,20200601,262932125.44999996,,,,8479300.200000001,0,0,31080,15080
06,25,20200401,110243911.27000004,,,,2552035.36,0,0,17216,6550
06,99,20200101,2866769875.886444,,,,0.0,0,0,487163,102202
07,15,20190701,,,164397385.13999993,,0.0,0,0,47237,20565
07,24,20200201,,3100000.0,48473785219.83994,40467799800.73997,2095199074.5123715,0,0,7573744,3706482
,02,20190801,,,,,0.0,0,0,318850603,106304489
,25,20191001,,,,,0.0,0,0,116965,64110
02,,20190801,,,,,0.0,0,0,10696845,6231083
01,21,20191201,,,,,0.0,0,0,98,90
06,23,20191101,0.0,,,,0.0,0,0,5,4
06,11,20200201,0.0,,,,0.0,0,0,1,1
04,2,20190801,,10131210744.44,,,210801645.92000002,0,0,76298,21566
05,07,20190901,,,,,32515685.40999999,0,0,2430826,1413069
02,05,20191001,,,,,0.0,0,0,41475,37975
04,07,20190601,,3093450733.5699987,,,17151058.16,0,0,136649,112395
04,19,20191101,,44564193269.060005,,,116413298759.63992,0,0,463715,359946
04,22,20190401,,330072603.48,,,3660737.39,0,0,50404,35195
,05,20190801,,,,,0.0,0,0,5508819,4423058
05,,20190801,,,,,659245439457.6476,0,0,30637176,14229470
01,02,20190701,,,,,0.0,0,0,27,22
02,20,20200701,,,,,0.0,0,0,1,1
05,04,20190801,,,,,4879217.02,0,0,1404753,710861
03,17,20190901,,,,,0.0,22104650,4088098,26192748,16948251
01,08,20190701,,,,,0.0,0,0,48,40
01,2,20190501,,,,,0.0,0,0,999,994
02,05,20191201,,,,,0.0,0,0,21297,17678
02,05,20200201,,,,,0.0,0,0,21461,17338
02,16,20191001,,,,,0.0,0,0,751664,504142
02,22,20200101,,,,,0.0,0,0,301396,196936
03,04,20190501,,,,,0.0,231213,93393,324606,286205
05,21,20191201,,,,,2100332091.92,0,0,38915828,23070306
05,21,20200101,,,,,3654625090.8699994,0,0,48125815,26836783
,07,20200101,,,,,0.0,0,0,22110530,12008269
,28,20200901,,,,,0.0,0,0,323952,219167
07,,20200101,,8202485942.760002,1747663087130.7073,0.0,217389402987.53952,0,0,282077513,68682654
07,3,20191101,,,0.0,,0.0,0,0,122,35
03,25,20201001,,,,,0.0,0,3,3,3
05,07,20190801,,,,,48828130.41000001,0,0,3078075,1574315
01,06,20190601,,,,,0.0,0,0,6658,5443
02,17,20200401,,,,,0.0,0,0,1855562,1305164
02,19,20200401,,,,,0.0,0,0,839243,475110
02,26,20200601,,,,,0.0,0,0,923,713
03,2,20200701,,,,0.0,0.0,334589,25601,360190,256602
04,21,20191001,,4727407783.930002,,,1521902846.4399998,0,0,223703,187558
05,01,20190501,,,,,477252799.6199997,0,0,86221,79314
05,02,20201001,,,,,1029.9999999999995,0,0,593898,563022
06,18,20201001,107784042.34999996,,,,0.0,0,0,113562,106815
06,24,20200201,32430893592.060925,,,,75753283274.52538,0,0,411702,161080
07,05,20191201,,158464.0,2128576165.6799982,,718018.3890315417,0,0,1893052,1207703
07,07,20190701,,0.0,7131228102.287765,90159.23999999999,60026751743245.26,0,0,11406152,5011288
07,08,20190501,,,1959307224.1330006,,14477930625611.86,0,0,1698417,830629
07,28,20200201,,,66142.91,0.0,0.0,0,0,60,57
,16,20191001,,,,,0.0,0,0,7427995,3475937
05,25,20201001,,,,,0.0,0,0,33,33
,20,20190901,,,,,0.0,0,0,26,13
01,09,20190701,,,,,0.0,0,0,4072910,2133499
03,22,20200901,,,,,0.0,502880,4126097,4628977,2024765
02,06,20201001,,,,,0.0,0,0,61,23
02,09,20200401,,,,,0.0,0,0,4087091,2653644
02,19,20200601,,,,,0.0,0,0,867987,535229
02,25,20200801,,,,,0.0,0,0,8017,4675
04,25,20200601,,13018863.410000004,,,0.0,0,0,1316,862
04,25,20200901,,114264690.62999995,,,2342754.83,0,0,1749,1288
06,04,20200801,5600919647.541998,,,,273.74,0,0,6642515,2251424
06,22,20200801,9856084046.139996,,,,3794151410.440002,0,0,2876375,1333137
02,28,20200801,,,,,0.0,0,0,7,6
02,3,20200401,,,,,0.0,0,0,1,1
02,08,20190901,,,,,0.0,0,0,33990,17741
02,10,20190701,,,,,0.0,0,0,4,4
02,25,20200701,,,,,0.0,0,0,5217,4731
03,01,20200101,,,,,0.0,124290,4289,128579,108980
03,07,20190601,,,,,0.0,2344789,636900,2981689,2328985
03,21,20200601,,,,0.0,0.0,8387966,283279,8671245,2835911
03,24,20200201,,,,0.0,0.0,87699,36675,124374,91570
04,01,20190801,,6407502009.319947,,,20000.0,0,0,3622056,2977277
04,02,20191101,,37604479525.27154,,,0.0,0,0,24771736,10914740
04,17,20200701,,4647153374.749999,,,152219.0799999999,0,0,4163807,2362828
04,24,20200901,,19229951416.640812,,,8522498561.670004,0,0,77058,56815
05,09,20200901,,,,,40449290.56999999,0,0,1531549,947333
05,16,20200801,,,,,0.0,0,0,400638,293295
06,18,20200601,1989200983.9100008,,,,0.0,0,0,2051489,743520
06,22,20191001,6559519555.359995,,,,628172820.0899998,0,0,1085363,727235
07,02,20200801,,945000.0,153727231499.11646,50000.0,8073925.160000004,0,0,107220513,27925510
,02,20191201,,,,,0.0,0,0,205969085,106535623
,06,20200201,,,,,0.0,0,0,112735,74499
,2,20190801,,,,,0.0,0,0,33869558,22277744
,28,20190501,,,,,0.0,0,0,1806,1056
02,,20191201,,,,,0.0,0,0,14170462,10836565
06,,20200201,393659373159.13477,,,,72967614983.26811,0,0,134221446,104224487
03,28,20190501,,,,,0.0,3,0,3,3
07,22,20190801,,298998407.5,77489347033.03232,2520675.7900000005,284744559.41000015,0,0,24409802,7625102
04,08,20190801,,2201506018.75,,,0.0,0,0,146924,81451
01,05,20190801,,,,,0.0,0,0,19346,8759
02,01,20191001,,,,,0.0,0,0,263375,228771
02,01,20200301,,,,,0.0,0,0,53193,5764
02,07,20201001,,,,,0.0,0,0,24222,19780
02,09,20190401,,,,,0.0,0,0,4004499,2483900
02,18,20200401,,,,,0.0,0,0,863945,744612
03,2,20200201,,,,0.0,0.0,28588,18809,47397,42178
04,22,20200801,,677048542.7099998,,,783623057.5900002,0,0,73893,47816
06,02,20190401,4292841.950000001,,,,0.0,0,0,1731,1274
06,02,20191101,10680370562.009993,,,,70505207.32999998,0,0,9233533,2547813
06,17,20190601,68149312207.56569,,,,12041191892.145004,0,0,13608179,3841677
07,04,20200401,,7252500.0,26429756344.35003,0.0,289126338.65,0,0,9912935,3216169
07,20,20190701,,,784018.9200000002,,0.0,0,0,430,214
,09,20200401,,,,,0.0,0,0,59503508,39430364
,3,20191101,,,,,0.0,0,0,174,64
,99,20201001,,,,,0.0,0,0,1111253,967373
02,28,20200701,,,,,0.0,0,0,3,3
06,04,20190901,1160014550.648521,,,,222171.85,0,0,1916624,1009943
02,18,20190901,,,,,0.0,0,0,606726,546229
05,05,20190901,,,,,201938.33000000005,0,0,59934,43835
01,26,20190801,,,,,0.0,0,0,697,384
02,01,20191101,,,,,0.0,0,0,278896,234146
03,02,20200501,,,,0.0,0.0,580213,57311,637524,600393
03,21,20190701,,,,0.0,0.0,611037,253304,864341,827002
04,24,20191101,,17397753729.504307,,,10568785202.665005,0,0,71352,46648
05,15,20200601,,,,,0.0,0,0,204,200
05,18,20200601,,,,,10.97,0,0,1303284,722616
06,2,20200601,8607026785.410662,,,,38481080.779999994,0,0,756922,627707
06,25,20190401,495650177.8199997,,,,35609207.52,0,0,13306,8613
07,3,20200101,,,0.0,,0.0,0,0,212,54
,02,20200301,,,,,0.0,0,0,110054837,65800196
,02,20200701,,,,,0.0,0,0,388320019,167175150
,08,20200701,,,,,0.0,0,0,2017821,1692883
,15,20190401,,,,,0.0,0,0,96364,36162
,21,20200201,,,,,0.0,0,0,365414736,87104608
,3,20200101,,,,,0.0,0,0,444,152
02,,20200301,,,,,0.0,0,0,12567442,9597569
02,,20200701,,,,,0.0,0,0,16908436,13111225
03,15,20190601,,,,,0.0,260,0,260,242
,10,20191001,,,,,0.0,0,0,99,94
,20,20191101,,,,,0.0,0,0,73,68
06,24,20190801,26286757191.399986,,,,68980915436.63078,0,0,399399,140645
06,99,20190701,1717149486.0900004,,,,723968117.2600003,0,0,348931,129974
02,04,20200901,,,,,0.0,0,0,1293177,457311
02,2,20200101,,,,,0.0,0,0,125718,101399
03,04,20200901,,,,0.0,0.0,154001,132713,286714,248721
04,22,20200901,,841395718.4499996,,,330372014.13000005,0,0,101347,71055
04,25,20200101,,102998362.45499994,,,3915365.8700000006,0,0,44147,27932
05,01,20200201,,,,,697330.6999999993,0,0,203711,142389
05,15,20190901,,,,,0.0,0,0,1440,1434
05,25,20200901,,,,,0.0,0,0,4471,2119
06,99,20200301,3666441752.009053,,,,0.0,0,0,562503,117973
,17,20191101,,,,,0.0,0,0,220544156,74834063
01,21,20191101,,,,,0.0,0,0,173,140
01,99,20190801,,,,,0.0,0,0,235734,176889
04,05,20200101,,13896065.28,,,0.0,0,0,13506,11779
04,24,20190601,,26796222431.200066,,,11248086776.649998,0,0,70192,42771
06,06,20200501,487062251.0900001,,,,58526109.74999999,0,0,36766,18325
06,19,20191201,86298542771.98354,,,,41906812270.47371,0,0,2747423,1598477
07,16,20190601,,76517840.0,1010624399.5799997,5847890151.672999,60891593895126.414,0,0,4192749,2314842
07,16,20200301,,261436200.0,4643862868.935997,5280914650.910003,0.0,0,0,3321794,1143620
07,23,20200901,,,164743020.04000002,,164743020.04000002,0,0,2262,1506
,16,20200701,,,,,0.0,0,0,8817447,4198274
,18,20191101,,,,,0.0,0,0,17874329,8076499
,25,20200701,,,,,0.0,0,0,108833,53664
07,06,20200101,,,1269401989.3469992,,0.0,0,0,497329,74478
02,15,20190501,,,,,0.0,0,0,6,6
02,15,20190601,,,,,0.0,0,0,1,1
03,21,20190901,,,,0.0,0.0,538873,92285,631158,515663
07,10,20190801,,,61046228.45999996,,0.0,0,0,117380,33618
02,21,20190801,,,,,0.0,0,0,1063707,868491
01,18,20191201,,,,,0.0,0,0,505337,475657
02,09,20190601,,,,,0.0,0,0,6723703,3838157
02,18,20191001,,,,,0.0,0,0,302829,246855
03,09,20190601,,,,0.0,0.0,29940812,3573573,33514385,14989596
07,02,20191201,,22100.0,73240703274.1815,353513.51,1540055158.37,0,0,82116369,24929785
07,18,20200801,,1646206.0499999998,15326313836.159998,0.0,48563357.97999998,0,0,12259699,3675406
07,20,20190501,,,10883.23,,0.0,0,0,12,12
07,25,20200601,,,702232897.390001,330774.67000000004,0.0,0,0,7026,2255
,01,20191201,,,,,0.0,0,0,42033642,36313701
,06,20200501,,,,,0.0,0,0,101034,48623
,2,20190501,,,,,0.0,0,0,11865098,7592724
,2,20201001,,,,,0.0,0,0,861343,754527
01,,20191201,,,,,0.0,0,0,7538719,5407642
06,,20200501,417847639858.72925,,,,98992848349.43668,0,0,57555388,26591962
06,09,20190901,14062847607.436987,,,,198947.86999999997,0,0,2435751,1235269
01,17,20190801,,,,,0.0,0,0,4972440,2413705
07,24,20190501,,,29696497830.33999,9528232115.78,318979690457.55804,0,0,1554554,817218
01,16,20190701,,,,,0.0,0,0,20417,19390
01,19,20190801,,,,,0.0,0,0,5044,2932
02,04,20200601,,,,,0.0,0,0,1530669,544521
02,19,20191001,,,,,0.0,0,0,1477213,543732
03,09,20191001,,,,0.0,0.0,2945688,2192326,5138014,3192911
03,16,20200801,,,,0.0,0.0,65337,470023,535360,505910
06,17,20200601,96651361223.7938,,,,20628.300000000003,0,0,34358561,9679323
07,04,20191001,,941700.0,19875828375.26997,30379.43,110741832.79000005,0,0,7042640,2715029
07,08,20200801,,,7763648957.749975,2250.0,0.0,0,0,4974313,2197016
07,15,20191101,,,168684514.81999993,,0.0,0,0,43229,18960
07,2,20190701,,0.0,67467452310.18492,10267082163.609995,7351694590.590004,0,0,2792670,1755561
,,20200701,,,,,0.0,0,0,532178800,246684268
,04,20190501,,,,,0.0,0,0,31494748,25395805
04,,20190501,,558822641775.8502,,,2127021250275.0203,0,0,6001295,3676007
07,06,20200401,,260000.0,1129352130.3799996,,0.0,0,0,444192,71186
01,22,20191201,,,,,0.0,0,0,7,7
01,06,20200301,,,,,0.0,0,0,95,80
02,15,20190801,,,,,0.0,0,0,11,6
03,28,20200101,,,,,0.0,0,4,4,3
06,28,20200901,0.0,,,,,0,0,2,2
02,04,20190701,,,,,0.0,0,0,499492,247098
03,19,20200801,,,,0.0,0.0,2174187,1054917,3229104,2998295
04,26,20190801,,42057200.0,,,8016689755.19,0,0,521,445
05,01,20200701,,,,,338164.88999999984,0,0,64619,46038
05,18,20200201,,,,,5711.76,0,0,1618299,903911
05,25,20190701,,,,,0.0,0,0,290,261
06,25,20200501,14045244.41,,,,11760920.93,0,0,3268,2038
06,99,20200801,3510933516.849999,,,,0.0,0,0,1080434,396510
,07,20200401,,,,,0.0,0,0,33867078,18548445
03,,20200101,,,,,0.0,12681505,3681728,16363233,11920151
07,,20200401,,10613688766.26,2794915397035.1704,0.0,396266041388.8019,0,0,575404888,127435461
04,28,20190501,,5336428.78,,,0.0,0,0,11,11
07,05,20190801,,3805500.0,3320527027.4999986,,5910000.0,0,0,1598780,749696
05,05,20190801,,,,,1259361.8600000003,0,0,77602,47122
01,04,20191001,,,,,0.0,0,0,17771,15522
01,06,20200201,,,,,0.0,0,0,498,405
01,09,20200501,,,,,0.0,0,0,543588,512331
03,22,20200601,,,,,0.0,383551,2276440,2659991,1182109
04,05,20201001,,8126725.67,,,0.0,0,0,1755,1680
07,08,20200101,,,8192279919.479944,0.0,97178.01999999999,0,0,4652242,2657723
07,19,20200501,,938900.0,429531533020.21936,1350174343022.8235,214248403945.55276,0,0,321989205,208971284
,16,20190801,,,,,0.0,0,0,12652247,6161178
,17,20200401,,,,,0.0,0,0,190929239,88348246
,21,20200401,,,,,0.0,0,0,439791122,110277048
,28,20191001,,,,,0.0,0,0,6537,5862
07,3,20190401,,,0.0,,0.0,0,0,203,33
01,17,20190601,,,,,0.0,0,0,2927405,1865235
02,17,20191201,,,,,0.0,0,0,2138767,1545966
02,19,20200301,,,,,0.0,0,0,437146,235796
03,09,20190701,,,,0.0,0.0,8243262,4645322,12888584,7253530
03,16,20200601,,,,0.0,0.0,107311,319562,426873,397390
03,18,20200701,,,,,0.0,361967,399118,761085,453949
06,22,20200101,4806826399.650001,,,,834004797.5199997,0,0,869593,513603
07,24,20201001,,,977891082.0999997,217968192.62999994,121295428.65321407,0,0,70582,59457
,07,20191001,,,,,0.0,0,0,15248946,8381223
,09,20200701,,,,,0.0,0,0,17328607,8878501
,99,20200201,,,,,0.0,0,0,55926112,34731739
07,,20191001,,7524118380.189998,2461949376811.189,1353174.8699999996,421496234133.8042,0,0,194455400,61260357
04,26,20190401,,235051898.0,,,4106.039999999999,0,0,142,140
06,10,20190701,0.0,,,,0.0,0,0,17,17
03,22,20190801,,,,,0.0,164672,474056,638728,408396
01,19,20191201,,,,,0.0,0,0,6928,4453
02,2,20200301,,,,,0.0,0,0,264352,227619
03,22,20200701,,,,0.0,0.0,490820,3125271,3616091,1555423
04,01,20191201,,20501028737.58,,,10000000.0,0,0,5267265,4369732
05,2,20190401,,,,,169964007105.11,0,0,318373,289362
06,16,20200901,5599147695.064,,,,0.0,0,0,322382,242935
06,21,20200401,25009661729.883766,,,,3005476.54,0,0,6537774,3004327
06,22,20190401,2639362565.7399983,,,,5134902269.929999,0,0,523889,400376
06,26,20201001,19387234.249999993,,,,0.0,0,0,9749,7664
06,99,20201001,100171920.34000002,,,,0.0,0,0,276477,213583
,01,20200601,,,,,0.0,0,0,15501681,11841451
,02,20200801,,,,,0.0,0,0,240298466,118877372
,04,20190901,,,,,0.0,0,0,10275798,8037291
01,,20200601,,,,,0.0,0,0,8607736,6119796
02,,20200801,,,,,0.0,0,0,11500171,8573339
04,,20190901,,128742345406.94415,,,335730673440.33234,0,0,8597566,5198326
07,23,20201001,,,5528080.08,,5528080.08,0,0,81,78
04,20,20200201,,40300000.0,,,51895453.150000006,0,0,47,29
02,10,20191001,,,,,0.0,0,0,4,4
07,08,20190901,,,3571886865.900001,,7476.05,0,0,2288205,1281713
02,06,20190801,,,,,0.0,0,0,30263,7136
02,22,20200801,,,,,0.0,0,0,504376,325295
04,02,20200901,,10093873216.240154,,,0.0,0,0,9593153,6180735
04,05,20191101,,20402053.58,,,0.0,0,0,12533,12198
04,16,20191201,,114407221.28,,,0.0,0,0,10942,8730
04,19,20200101,,47712217815.239975,,,188898017036.19,0,0,1323835,1155555
05,05,20200701,,,,,0.0,0,0,128112,108911
05,07,20190701,,,,,63784901.10999999,0,0,2750014,1576193
05,08,20200601,,,,,92495.99,0,0,51961,49592
05,22,20200101,,,,,3008310350.8899994,0,0,9032796,4212360
05,24,20200601,,,,,103371346961.83498,0,0,2037457,1305360
06,06,20190901,347906102.28000027,,,,52919225.33,0,0,22059,14126
06,99,20200601,3277595792.36,,,,0.0,0,0,679759,158387
07,28,20190901,,,0.0,11346.04,0.0,0,0,483,480
,09,20190901,,,,,0.0,0,0,58889849,32670626
01,16,20200301,,,,,0.0,0,0,790,744
01,99,20201001,,,,,0.0,0,0,3333,3322
02,09,20200701,,,,,0.0,0,0,1708925,1357352
02,17,20200801,,,,,0.0,0,0,2994616,2253561
02,24,20200801,,,,,0.0,0,0,281721,218487
03,17,20200301,,,,,0.0,4104355,5472729,9577084,7295530
03,2,20200601,,,,0.0,0.0,206257,3787,210044,206681
04,01,20190601,,463095776.74,,,0.0,0,0,34742,32606
04,24,20191001,,20883951611.883923,,,11811251282.64201,0,0,128049,79421
05,01,20190901,,,,,3468342.660000007,0,0,131777,109109
05,15,20191101,,,,,0.0,0,0,2661,2633
05,26,20201001,,,,,1133649.05,0,0,21906,19114
07,01,20200101,,49923030.099999994,10922801180.258472,0.0,10553609998.53842,0,0,24853969,12525132
07,07,20200201,,1936800.0,24564956918.485004,23837642.160000004,5151158.040000002,0,0,11190178,4482435
,05,20190401,,,,,0.0,0,0,4510061,3862301
,19,20200201,,,,,0.0,0,0,566830990,270946247
05,,20190401,,,,,1309464863933.666,0,0,13925035,9086527
07,28,20190601,,,0.0,,0.0,0,0,3,3
02,10,20190401,,,,,0.0,0,0,4,3
03,07,20190901,,,,0.0,0.0,5877323,573390,6450713,4493585
02,99,20190901,,,,,0.0,0,0,587423,540107
03,17,20190701,,,,0.0,0.0,19808089,6541698,26349787,17060766
01,15,20200201,,,,,0.0,0,0,42954,27226
01,17,20200401,,,,,0.0,0,0,4539585,3946424
01,99,20200701,,,,,0.0,0,0,2999,2644
03,05,20190801,,,,,0.0,238447,3566,242013,218487
03,2,20190601,,,,0.0,0.0,12273,2570,14843,11626
04,25,20200501,,30429364.370000005,,,0.0,0,0,8560,4053
05,02,20190601,,,,,0.0,0,0,2125,979
06,10,20190601,0.0,,,,0.0,0,0,2592,1629
06,19,20200901,154452073065.74414,,,,18555054093.27999,0,0,16862496,9111186
06,2,20200401,16365549837.91499,,,,21451051.54000001,0,0,1401423,1125469
,24,20190501,,,,,0.0,0,0,7962165,3095523
03,01,20190801,,,,,0.0,3487972,27530,3515502,2906433
03,02,20190801,,,,,0.0,4609096,326802,4935898,2802670
06,99,20190801,2247819247.089064,,,,5846.349999999999,0,0,460597,150763
02,2,20200801,,,,,0.0,0,0,148795,81919
03,04,20191101,,,,,0.0,631875,231601,863476,799633
03,07,20200101,,,,,0.0,1819952,340199,2160151,1220359
03,16,20191101,,,,0.0,0.0,251179,315640,566819,451068
04,04,20191001,,269599537.28,,,0.0,0,0,119541,100958
04,21,20200301,,2780898271.5709996,,,15735756.560000006,0,0,175288,152035
05,16,20191201,,,,,0.0,0,0,31675,23704
06,24,20200601,37637585975.02889,,,,45403812951.29429,0,0,454364,171617
07,25,20190501,,,195728533.86999986,126.0,33190850.939999994,0,0,3870,2947
,08,20200101,,,,,0.0,0,0,679448,514361
,08,20200501,,,,,0.0,0,0,2230803,1795176
,13,20191001,,,,,0.0,0,0,732,620
04,22,20190501,,456624933.7099999,,,2707161.5100000002,0,0,68851,46674
05,24,20200801,,,,,127045517353.67996,0,0,2847553,1617270
02,17,20200301,,,,,0.0,0,0,1789650,1347390
02,2,20190601,,,,,0.0,0,0,38336,32963
02,22,20191001,,,,,0.0,0,0,346615,235704
03,17,20190401,,,,,0.0,11067676,1880440,12948116,8681644
03,19,20190401,,,,0.0,0.0,1012074,2351086,3363160,3274330
03,19,20191201,,,,0.0,0.0,509511,690467,1199978,1084905
03,19,20200401,,,,0.0,0.0,963173,872826,1835999,1653497
04,21,20200901,,4183585777.4389997,,,3204010816.020003,0,0,147698,127581
04,25,20200301,,34480323.87,,,0.0,0,0,2256,2084
05,02,20191001,,,,,16886.01,0,0,18256319,13144167
05,2,20191001,,,,,258162679570.33,0,0,995313,806192
06,04,20200301,6191040139.809998,,,,202.63,0,0,4572673,1436006
06,06,20200401,493459043.9599999,,,,33000611.92,0,0,45511,20642
06,13,20190401,0.0,,,,0.0,0,0,1982,1245
06,18,20200201,1335626434.3948,,,,69.0,0,0,1176643,371729
06,18,20200401,2013540414.8840015,,,,0.0,0,0,1597913,541561
07,08,20200601,,,6033515008.2699995,0.0,3634.14,0,0,3824026,1974655
07,09,20190601,,72954041.02,18119181364.806725,606285438.6300004,91653434699067.77,0,0,74216230,13652740
,04,20201001,,,,,0.0,0,0,703382,680186
,19,20200601,,,,,0.0,0,0,479842712,234238655
,2,20200401,,,,,0.0,0,0,81977971,50593593
04,,20201001,,8015126414.903004,,,63048903254.440025,0,0,254502,208785
02,02,20190701,,,,,0.0,0,0,278,151
04,28,20190901,,0.0,,,0.0,0,0,2,2
05,19,20190801,,,,,414660964320.74915,0,0,23427075,13519390
04,19,20190801,,46624303996.11997,,,110338397002.1,0,0,870501,631736
05,99,20190701,,,,,95384.0,0,0,253634,186085
05,04,20190901,,,,,920034.0,0,0,923927,511841
06,01,20190901,307719190.76000017,,,,500.0,0,0,317411,180975
01,04,20200101,,,,,0.0,0,0,10466,8556
01,15,20200501,,,,,0.0,0,0,28713,17963
01,16,20190901,,,,,0.0,0,0,9594,8965
02,16,20191201,,,,,0.0,0,0,728147,466891
02,21,20200201,,,,,0.0,0,0,1338149,939431
03,02,20191101,,,,0.0,0.0,4978270,120298,5098568,3164561
03,04,20200801,,,,,0.0,236268,118225,354493,296981
03,99,20200601,,,,,0.0,211141,505672,716813,464619
04,01,20200801,,7440475.0,,,0.0,0,0,161037,159604
04,02,20190501,,755000.0,,,0.0,0,0,1439,1339
04,22,20201001,,24310864.040000003,,,3590000.0,0,0,4199,3353
05,22,20200501,,,,,723282587.0899999,0,0,12532285,5231695
07,07,20191001,,10113051.0,6926614744.229984,523446.81000000006,55350376.719999984,0,0,18930869,5843308
